time,x,y,heading_deg,steer_deg,xte,target_idx
388.64,3.239,9.971,179.97,-1.16,0.087,1793
388.75,3.070,9.953,179.90,-1.57,0.069,1794
388.87,2.926,9.965,179.81,-1.09,0.099,1794
388.98,2.818,9.982,179.74,-0.29,0.102,1794
389.08,2.664,10.001,179.73,0.58,0.053,1795
389.19,2.469,10.013,179.76,-30.28,0.056,1796
389.29,2.310,10.009,177.75,-30.28,0.105,1796
389.39,2.203,10.007,175.74,-30.17,0.090,1796
389.49,2.068,9.996,173.75,-30.08,0.045,1796
389.60,1.895,10.053,171.76,-30.23,0.099,1796
389.70,1.779,10.035,169.75,-30.05,0.048,1796
389.82,1.622,10.113,167.76,-30.21,0.160,1796
389.94,1.455,10.128,165.76,-30.19,0.139,1796
390.04,1.297,10.157,163.76,-40.00,0.079,1846
390.15,1.133,10.197,160.88,-40.00,0.099,1846
390.26,1.002,10.231,157.99,-40.00,0.138,1846
390.37,0.882,10.275,155.11,-40.00,0.169,1845
390.48,0.736,10.334,152.22,-40.00,0.295,1845
390.59,0.632,10.433,149.34,-40.00,0.382,1845
390.69,0.514,10.536,146.45,-40.00,0.497,1845
390.79,0.328,10.574,143.57,-40.00,0.562,1844
390.90,0.249,10.685,140.69,-40.00,0.675,1844
391.01,0.148,10.771,137.80,-40.00,0.776,1844
391.13,0.030,10.869,134.92,-40.00,0.870,1844
391.24,-0.081,10.978,132.03,-40.00,0.981,1844
391.34,-0.200,11.114,129.15,-40.00,0.909,1844
391.46,-0.295,11.218,126.26,-40.00,0.836,1843
391.58,-0.380,11.325,123.38,-40.00,0.775,1843
391.68,-0.425,11.463,120.49,-40.00,0.685,1843
391.79,-0.530,11.572,117.61,-40.00,0.681,1843
391.90,-0.625,11.708,114.72,-40.00,0.690,1843
392.01,-0.651,11.829,111.84,-40.00,0.673,1843
392.12,-0.710,11.998,108.95,-40.00,0.710,1842
392.24,-0.776,12.132,106.07,-40.00,0.788,1842
392.34,-0.809,12.278,103.19,-40.00,0.855,1842
392.44,-0.851,12.468,100.30,-40.00,0.971,1842
392.55,-0.865,12.558,97.42,-40.00,1.029,1842
392.65,-0.860,12.745,94.53,-40.00,1.138,1842
392.77,-0.912,12.859,91.65,-40.00,1.253,1841
392.88,-0.890,12.981,88.76,-40.00,1.325,1841
392.99,-0.872,13.147,85.88,-40.00,1.441,1841
393.09,-0.889,13.284,82.99,-40.00,1.561,1841
393.20,-0.874,13.501,80.11,-40.00,1.737,1840
393.32,-0.810,13.631,77.22,-40.00,1.821,1840
393.44,-0.802,13.786,74.34,-40.00,1.958,1840
393.55,-0.755,13.890,71.45,-40.00,2.035,1839
393.65,-0.694,14.064,68.57,-40.00,2.177,1839
393.75,-0.659,14.185,65.69,-40.00,2.282,1838
393.87,-0.618,14.332,62.80,-40.00,2.413,1837
393.99,-0.522,14.449,59.92,-40.00,2.504,1836
394.10,-0.455,14.590,57.03,-40.00,2.630,1836
394.20,-0.346,14.712,54.15,-40.00,2.734,1836
394.32,-0.272,14.855,51.26,-40.00,2.868,1836
394.42,-0.150,14.966,48.38,-40.00,2.970,1836
394.54,-0.114,15.048,45.49,-40.00,3.050,1836
394.65,-0.007,15.204,42.61,-40.00,3.204,1836
394.76,0.160,15.250,39.72,-40.00,3.253,1837
394.87,0.263,15.410,36.84,-40.00,3.410,1837
394.97,0.363,15.458,33.95,-40.00,3.459,1837
395.08,0.478,15.537,31.07,-40.00,3.539,1838
395.19,0.582,15.637,28.19,-40.00,3.637,1838
395.29,0.684,15.715,25.30,-40.00,3.716,1838
395.40,0.871,15.757,22.42,-40.00,3.758,1839
395.52,0.997,15.821,19.53,-40.00,3.822,1839
395.62,1.146,15.855,16.65,-40.00,3.856,1840
395.74,1.331,15.953,13.76,-40.00,3.955,1840
395.84,1.463,15.960,10.88,-40.00,3.960,1841
395.95,1.586,15.965,7.99,-40.00,3.966,1841
396.06,1.747,16.000,5.11,-40.00,4.001,1842
396.17,1.892,16.003,2.22,-40.00,4.004,1842
396.27,2.021,15.998,-0.66,-40.00,3.999,1843
396.37,2.184,16.038,-3.55,-40.00,4.039,1843
396.49,2.299,15.975,-6.43,-40.00,3.977,1844
396.60,2.475,16.005,-9.31,-40.00,4.005,1844
396.71,2.624,15.929,-12.20,-40.00,3.930,1845
396.82,2.786,15.924,-15.08,-40.00,3.924,1845
396.92,2.937,15.895,-17.97,-40.00,3.896,1846
397.03,3.088,15.843,-20.85,-40.00,3.843,1846
397.14,3.213,15.796,-23.74,-40.00,3.797,1847
397.24,3.340,15.716,-26.62,-40.00,3.716,1847
397.35,3.455,15.646,-29.51,-40.00,3.649,1847
397.45,3.598,15.565,-32.39,-40.00,3.565,1848
397.56,3.724,15.499,-35.28,-40.00,3.500,1848
397.67,3.854,15.406,-38.16,-40.00,3.407,1849
397.77,3.997,15.322,-41.05,-40.00,3.323,1849
397.89,4.072,15.210,-43.93,-40.00,3.214,1849
398.00,4.179,15.108,-46.81,-40.00,3.108,1850
398.11,4.300,15.033,-49.70,-40.00,3.034,1850
398.22,4.410,14.931,-52.58,-40.00,2.933,1851
398.32,4.482,14.771,-55.47,-40.00,2.772,1851
398.44,4.593,14.686,-58.35,-40.00,2.687,1851
398.54,4.630,14.567,-61.24,-40.00,2.569,1851
398.66,4.766,14.403,-64.12,-7.49,2.404,1855
398.77,4.814,14.259,-64.57,5.86,2.259,1856
398.88,4.833,14.125,-64.22,17.68,2.125,1857
398.99,4.899,13.994,-63.13,24.96,1.996,1858
399.09,4.983,13.823,-61.53,30.79,1.829,1859
399.20,5.065,13.750,-59.48,28.94,1.752,1859
399.32,5.130,13.606,-57.58,33.24,1.606,1860
399.42,5.218,13.449,-55.32,35.95,1.451,1861
399.53,5.284,13.369,-52.83,34.90,1.377,1861
399.64,5.395,13.199,-50.43,37.08,1.200,1862
399.75,5.523,13.117,-47.83,36.19,1.120,1862
399.86,5.590,13.005,-45.32,36.37,1.015,1863
399.97,5.691,12.897,-42.79,36.44,0.898,1863
400.09,5.817,12.781,-40.25,36.22,0.785,1864
