x,y,type
64.31715748696165,15.279430001636952,turn
63.98580569753743,14.889374556578884,turn
63.70697137218057,14.46020247270476,turn
63.48521932956483,13.998939759958734,turn
63.32417988982308,13.513137786494502,turn
63.22648944229084,13.01074965463326,turn
63.19374728496908,12.499999999999998,turn
63.22648944229084,11.989250345366738,turn
63.32417988982308,11.486862213505496,turn
63.48521932956483,11.001060240041266,turn
63.70697137218057,10.53979752729524,turn
63.98580569753744,10.110625443421114,turn
64.31715748696165,9.720569998363047,turn
64.69560215424413,9.376016820494186,turn
65.114944151968,9.082606616992283,turn
65.56831839930273,8.84514282937877,turn
66.04830267078235,8.667512995999775,turn
66.5470391061425,8.55262510883007,turn
67.05636285196887,8.502360006507688,turn
67.56793572915467,8.517540582976649,turn
68.0733827378867,8.59791831582546,turn
68.56442916542612,8.742177334867073,turn
69.03303605208154,8.947955964353213,turn
69.47153179765048,9.211885386153835,turn
69.87273775378979,9.52964479094372,turn
70.23008574623229,9.896032114511822,turn
70.5377256028844,10.305049201163659,turn
56.40312635751546,17.75,turn
56.10208423834364,16.89791576165636,turn
56.0,16.0,turn
60.0,20.0,row
59.49579831932773,20.0,row
58.991596638655466,20.0,row
58.48739495798319,20.0,row
57.983193277310924,20.0,row
57.47899159663866,20.0,row
56.97478991596638,20.0,row
56.470588235294116,20.0,row
55.96638655462185,20.0,row
55.46218487394958,20.0,row
54.957983193277315,20.0,row
54.45378151260504,20.0,row
53.94957983193277,20.0,row
53.445378151260506,20.0,row
52.94117647058823,20.0,row
52.436974789915965,20.0,row
51.9327731092437,20.0,row
51.42857142857143,20.0,row
50.92436974789916,20.0,row
50.42016806722689,20.0,row
49.91596638655462,20.0,row
49.411764705882355,20.0,row
48.90756302521008,20.0,row
48.403361344537814,20.0,row
47.89915966386555,20.0,row
47.39495798319328,20.0,row
46.89075630252101,20.0,row
46.38655462184874,20.0,row
45.88235294117647,20.0,row
45.378151260504204,20.0,row
44.87394957983193,20.0,row
44.36974789915966,20.0,row
43.865546218487395,20.0,row
43.36134453781513,20.0,row
42.85714285714286,20.0,row
42.35294117647059,20.0,row
41.84873949579832,20.0,row
41.34453781512605,20.0,row
40.84033613445378,20.0,row
40.33613445378151,20.0,row
39.831932773109244,20.0,row
39.32773109243698,20.0,row
38.82352941176471,20.0,row
38.319327731092436,20.0,row
37.81512605042017,20.0,row
37.3109243697479,20.0,row
36.80672268907563,20.0,row
36.30252100840336,20.0,row
35.79831932773109,20.0,row
35.294117647058826,20.0,row
34.78991596638656,20.0,row
34.285714285714285,20.0,row
33.78151260504202,20.0,row
33.27731092436975,20.0,row
32.773109243697476,20.0,row
32.26890756302521,20.0,row
31.764705882352942,20.0,row
31.260504201680675,20.0,row
30.756302521008404,20.0,row
30.252100840336134,20.0,row
29.747899159663866,20.0,row
29.2436974789916,20.0,row
28.73949579831933,20.0,row
28.235294117647058,20.0,row
27.73109243697479,20.0,row
27.226890756302524,20.0,row
26.722689075630257,20.0,row
26.218487394957982,20.0,row
25.714285714285715,20.0,row
25.210084033613448,20.0,row
24.705882352941174,20.0,row
24.201680672268907,20.0,row
23.69747899159664,20.0,row
23.193277310924373,20.0,row
22.689075630252105,20.0,row
22.18487394957983,20.0,row
21.680672268907564,20.0,row
21.176470588235297,20.0,row
20.672268907563023,20.0,row
20.168067226890756,20.0,row
19.66386554621849,20.0,row
19.15966386554622,20.0,row
18.655462184873954,20.0,row
18.15126050420168,20.0,row
17.647058823529413,20.0,row
17.142857142857146,20.0,row
16.63865546218487,20.0,row
16.134453781512605,20.0,row
15.630252100840337,20.0,row
15.12605042016807,20.0,row
14.621848739495803,20.0,row
14.117647058823529,20.0,row
13.613445378151262,20.0,row
13.109243697478995,20.0,row
12.60504201680672,20.0,row
12.100840336134453,20.0,row
11.596638655462186,20.0,row
11.09243697478992,20.0,row
10.588235294117652,20.0,row
10.084033613445378,20.0,row
9.57983193277311,20.0,row
9.075630252100844,20.0,row
8.57142857142857,20.0,row
8.067226890756302,20.0,row
7.563025210084035,20.0,row
7.058823529411768,20.0,row
6.554621848739501,20.0,row
6.050420168067227,20.0,row
5.54621848739496,20.0,row
5.0420168067226925,20.0,row
4.537815126050418,20.0,row
4.033613445378151,20.0,row
3.529411764705884,20.0,row
3.025210084033617,20.0,row
2.52100840336135,20.0,row
2.0168067226890756,20.0,row
1.5126050420168085,20.0,row
1.0084033613445413,20.0,row
0.5042016806722671,20.0,row
0.0,20.0,row
4.0,24.0,turn
3.8979157616563596,23.10208423834364,turn
-10.79062092745362,25.75,turn
-11.036135134241789,26.388219618916832,turn
-11.169355194060714,27.058931124235635,turn
-11.186387738108648,27.742532909011267,turn
-11.086734988680785,28.419046646666782,turn
-10.873309306769594,29.068701159470255,turn
-10.552348078040362,29.67251023306703,turn
-10.133231424647388,30.21282749038336,turn
